season,as_of_date,referee,window,matches_used,fouls_avg,home_fouls_avg,away_fouls_avg,yellow_avg,red_avg
2025-26,2026-05-24,A Kitchen,10,4,23.25,11.0,12.25,3.75,0.0
2025-26,2025-09-28,A Madley,3,1,23.0,10.0,13.0,5.0,0.0
2025-26,2025-09-28,A Madley,5,1,23.0,10.0,13.0,5.0,0.0
2025-26,2025-09-28,A Madley,10,1,23.0,10.0,13.0,5.0,0.0
2025-26,2025-10-20,A Madley,3,2,21.5,10.0,11.5,3.5,0.0
2025-26,2025-10-20,A Madley,5,2,21.5,10.0,11.5,3.5,0.0
2025-26,2025-10-20,A Madley,10,2,21.5,10.0,11.5,3.5,0.0
2025-26,2025-10-25,A Madley,3,3,23.666666666666668,11.666666666666666,12.0,3.0,0.0
2025-26,2025-10-25,A Madley,5,3,23.666666666666668,11.666666666666666,12.0,3.0,0.0
2025-26,2025-10-25,A Madley,10,3,23.666666666666668,11.666666666666666,12.0,3.0,0.0
2025-26,2025-11-08,A Madley,3,3,24.333333333333332,12.0,12.333333333333334,2.6666666666666665,0.0
2025-26,2025-11-08,A Madley,5,4,24.0,11.5,12.5,3.25,0.0
2025-26,2025-11-08,A Madley,10,4,24.0,11.5,12.5,3.25,0.0
2025-26,2025-11-22,A Madley,3,3,24.0,12.333333333333334,11.666666666666666,2.6666666666666665,0.0
2025-26,2025-11-22,A Madley,5,5,23.0,11.4,11.6,3.0,0.0
2025-26,2025-11-22,A Madley,10,5,23.0,11.4,11.6,3.0,0.0
2025-26,2025-12-03,A Madley,3,3,21.0,10.666666666666666,10.333333333333334,3.3333333333333335,0.0
2025-26,2025-12-03,A Madley,5,5,22.2,11.4,10.8,2.8,0.0
2025-26,2025-12-03,A Madley,10,6,22.333333333333332,11.166666666666666,11.166666666666666,3.1666666666666665,0.0
2025-26,2025-12-06,A Madley,3,3,19.0,10.0,9.0,2.3333333333333335,0.3333333333333333
2025-26,2025-12-06,A Madley,5,5,22.0,11.2,10.8,2.6,0.2
2025-26,2025-12-06,A Madley,10,7,21.857142857142858,10.857142857142858,11.0,2.857142857142857,0.14285714285714285
2025-26,2025-12-20,A Madley,3,3,21.666666666666668,10.666666666666666,11.0,4.666666666666667,0.3333333333333333
2025-26,2025-12-20,A Madley,5,5,21.8,10.8,11.0,4.0,0.2
2025-26,2025-12-20,A Madley,10,8,22.5,11.125,11.375,3.625,0.125
2025-26,2026-01-01,A Madley,3,3,21.333333333333332,10.0,11.333333333333334,4.333333333333333,0.3333333333333333
2025-26,2026-01-01,A Madley,5,5,20.4,10.2,10.2,3.8,0.2
2025-26,2026-01-01,A Madley,10,9,22.0,10.777777777777779,11.222222222222221,3.5555555555555554,0.1111111111111111
2025-26,2026-01-07,A Madley,3,3,18.666666666666668,9.666666666666666,9.0,4.666666666666667,0.0
2025-26,2026-01-07,A Madley,5,5,18.8,9.6,9.2,3.8,0.2
2025-26,2026-01-07,A Madley,10,10,20.9,10.5,10.4,3.4,0.1
2025-26,2026-01-17,A Madley,3,3,15.666666666666666,8.0,7.666666666666667,2.6666666666666665,0.0
2025-26,2026-01-17,A Madley,5,5,18.6,9.2,9.4,3.6,0.2
2025-26,2026-01-17,A Madley,10,10,20.4,10.3,10.1,3.2,0.1
2025-26,2026-02-07,A Madley,3,3,20.333333333333332,10.0,10.333333333333334,3.0,0.0
2025-26,2026-02-07,A Madley,5,5,21.2,10.2,11.0,4.2,0.0
2025-26,2026-02-07,A Madley,10,10,21.6,10.7,10.9,3.4,0.1
2025-26,2026-02-10,A Madley,3,3,26.333333333333332,12.0,14.333333333333334,3.6666666666666665,0.3333333333333333
2025-26,2026-02-10,A Madley,5,5,21.6,10.4,11.2,3.2,0.2
2025-26,2026-02-10,A Madley,10,10,21.7,10.6,11.1,3.6,0.2
2025-26,2026-03-01,A Madley,3,3,28.666666666666668,13.333333333333334,15.333333333333334,4.0,0.3333333333333333
2025-26,2026-03-01,A Madley,5,5,23.0,11.2,11.8,3.4,0.2
2025-26,2026-03-01,A Madley,10,10,21.7,10.7,11.0,3.6,0.2
2025-26,2026-03-05,A Madley,3,3,27.333333333333332,13.333333333333334,14.0,4.333333333333333,0.3333333333333333
2025-26,2026-03-05,A Madley,5,5,26.4,12.4,14.0,4.0,0.2
2025-26,2026-03-05,A Madley,10,10,22.6,11.0,11.6,3.9,0.2
2025-26,2026-03-14,A Madley,3,3,25.333333333333332,12.333333333333334,13.0,3.0,0.0
2025-26,2026-03-14,A Madley,5,5,27.4,13.0,14.4,3.4,0.2
2025-26,2026-03-14,A Madley,10,10,23.0,11.1,11.9,3.5,0.2
2025-26,2026-04-12,A Madley,3,3,26.666666666666668,14.0,12.666666666666666,2.6666666666666665,0.0
2025-26,2026-04-12,A Madley,5,5,26.8,13.6,13.2,3.2,0.2
2025-26,2026-04-12,A Madley,10,10,24.0,11.9,12.1,3.7,0.1
2025-26,2026-04-22,A Madley,3,3,24.666666666666668,12.666666666666666,12.0,1.0,0.0
2025-26,2026-04-22,A Madley,5,5,25.4,12.8,12.6,2.4,0.0
2025-26,2026-04-22,A Madley,10,10,23.5,11.6,11.9,2.8,0.1
2025-26,2026-04-25,A Madley,3,3,23.666666666666668,12.333333333333334,11.333333333333334,2.3333333333333335,0.0
2025-26,2026-04-25,A Madley,5,5,24.4,12.4,12.0,2.4,0.0
2025-26,2026-04-25,A Madley,10,10,23.7,11.8,11.9,2.9,0.1
2025-26,2026-05-09,A Madley,3,3,25.0,10.666666666666666,14.333333333333334,3.3333333333333335,0.6666666666666666
2025-26,2026-05-09,A Madley,5,5,25.4,12.0,13.4,2.6,0.4
2025-26,2026-05-09,A Madley,10,10,25.9,12.2,13.7,3.3,0.3
2025-26,2026-05-24,A Madley,3,3,21.666666666666668,10.0,11.666666666666666,3.6666666666666665,0.6666666666666666
2025-26,2026-05-24,A Madley,5,5,23.2,11.4,11.8,2.8,0.4
2025-26,2026-05-24,A Madley,10,10,25.3,12.2,13.1,3.1,0.3
2025-26,2025-08-15,A Taylor,3,1,17.0,7.0,10.0,3.0,0.0
2025-26,2025-08-15,A Taylor,5,1,17.0,7.0,10.0,3.0,0.0
2025-26,2025-08-15,A Taylor,10,1,17.0,7.0,10.0,3.0,0.0
2025-26,2025-08-24,A Taylor,3,2,19.5,9.0,10.5,4.5,0.0
2025-26,2025-08-24,A Taylor,5,2,19.5,9.0,10.5,4.5,0.0
2025-26,2025-08-24,A Taylor,10,2,19.5,9.0,10.5,4.5,0.0
2025-26,2025-08-30,A Taylor,3,3,20.666666666666668,9.666666666666666,11.0,4.666666666666667,0.0
2025-26,2025-08-30,A Taylor,5,3,20.666666666666668,9.666666666666666,11.0,4.666666666666667,0.0
2025-26,2025-08-30,A Taylor,10,3,20.666666666666668,9.666666666666666,11.0,4.666666666666667,0.0
2025-26,2025-09-14,A Taylor,3,3,20.333333333333332,10.0,10.333333333333334,3.6666666666666665,0.0
2025-26,2025-09-14,A Taylor,5,4,19.5,9.25,10.25,3.5,0.0
2025-26,2025-09-14,A Taylor,10,4,19.5,9.25,10.25,3.5,0.0
2025-26,2025-09-20,A Taylor,3,3,19.666666666666668,10.0,9.666666666666666,2.3333333333333335,0.0
2025-26,2025-09-20,A Taylor,5,5,19.6,9.6,10.0,3.2,0.0
2025-26,2025-09-20,A Taylor,10,5,19.6,9.6,10.0,3.2,0.0
2025-26,2025-10-04,A Taylor,3,3,17.666666666666668,9.333333333333334,8.333333333333334,1.3333333333333333,0.0
2025-26,2025-10-04,A Taylor,5,5,19.6,10.0,9.6,3.0,0.0
2025-26,2025-10-04,A Taylor,10,6,19.166666666666668,9.5,9.666666666666666,3.0,0.0
2025-26,2025-10-18,A Taylor,3,3,17.333333333333332,10.333333333333334,7.0,1.3333333333333333,0.0
2025-26,2025-10-18,A Taylor,5,5,18.2,10.0,8.2,1.8,0.0
2025-26,2025-10-18,A Taylor,10,7,18.571428571428573,9.714285714285714,8.857142857142858,2.5714285714285716,0.0
2025-26,2025-10-25,A Taylor,3,3,16.333333333333332,8.0,8.333333333333334,2.0,0.0
2025-26,2025-10-25,A Taylor,5,5,17.0,8.6,8.4,1.6,0.0
2025-26,2025-10-25,A Taylor,10,8,18.375,9.0,9.375,2.75,0.0
2025-26,2025-11-02,A Taylor,3,3,17.0,7.666666666666667,9.333333333333334,2.6666666666666665,0.0
2025-26,2025-11-02,A Taylor,5,5,17.6,8.6,9.0,2.4,0.0
2025-26,2025-11-02,A Taylor,10,9,18.444444444444443,8.88888888888889,9.555555555555555,2.888888888888889,0.0
2025-26,2025-11-22,A Taylor,3,3,19.333333333333332,8.333333333333334,11.0,4.333333333333333,0.0
2025-26,2025-11-22,A Taylor,5,5,18.0,9.0,9.0,3.0,0.0
2025-26,2025-11-22,A Taylor,10,10,18.8,9.3,9.5,3.1,0.0
2025-26,2025-11-30,A Taylor,3,3,22.0,11.0,11.0,5.333333333333333,0.3333333333333333
2025-26,2025-11-30,A Taylor,5,5,19.6,9.6,10.0,4.0,0.2
2025-26,2025-11-30,A Taylor,10,10,19.6,9.8,9.8,3.5,0.1
2025-26,2025-12-06,A Taylor,3,3,25.0,13.0,12.0,6.0,0.3333333333333333
2025-26,2025-12-06,A Taylor,5,5,22.2,10.2,12.0,5.2,0.2
2025-26,2025-12-06,A Taylor,10,10,20.2,10.1,10.1,3.5,0.1
2025-26,2025-12-14,A Taylor,3,3,28.0,14.666666666666666,13.333333333333334,5.333333333333333,0.3333333333333333
2025-26,2025-12-14,A Taylor,5,5,25.0,13.0,12.0,5.0,0.2
2025-26,2025-12-14,A Taylor,10,10,21.0,10.8,10.2,3.3,0.1
2025-26,2025-12-22,A Taylor,3,3,24.333333333333332,12.333333333333334,12.0,6.0,0.0
2025-26,2025-12-22,A Taylor,5,5,24.0,12.4,11.6,6.0,0.2
2025-26,2025-12-22,A Taylor,10,10,20.8,10.5,10.3,4.2,0.1
2025-26,2025-12-26,A Taylor,3,3,19.666666666666668,10.666666666666666,9.0,5.0,0.0
2025-26,2025-12-26,A Taylor,5,5,22.4,11.6,10.8,5.6,0.2
2025-26,2025-12-26,A Taylor,10,10,20.2,10.3,9.9,4.3,0.1
2025-26,2026-01-04,A Taylor,3,3,15.0,7.666666666666667,7.333333333333333,4.666666666666667,0.0
2025-26,2026-01-04,A Taylor,5,5,20.8,11.0,9.8,4.6,0.0
2025-26,2026-01-04,A Taylor,10,10,20.2,10.3,9.9,4.3,0.1
2025-26,2026-01-08,A Taylor,3,3,16.666666666666668,9.333333333333334,7.333333333333333,3.0,0.0
2025-26,2026-01-08,A Taylor,5,5,19.0,10.2,8.8,4.2,0.0
2025-26,2026-01-08,A Taylor,10,10,20.6,10.2,10.4,4.7,0.1
2025-26,2026-01-17,A Taylor,3,3,19.0,10.666666666666666,8.333333333333334,3.6666666666666665,0.0
2025-26,2026-01-17,A Taylor,5,5,17.0,9.2,7.8,4.6,0.0
2025-26,2026-01-17,A Taylor,10,10,21.0,11.1,9.9,4.8,0.1
2025-26,2026-01-31,A Taylor,3,3,21.333333333333332,11.333333333333334,10.0,4.666666666666667,0.3333333333333333
2025-26,2026-01-31,A Taylor,5,5,19.0,10.4,8.6,3.8,0.2
2025-26,2026-01-31,A Taylor,10,10,21.5,11.4,10.1,4.9,0.2
2025-26,2026-02-07,A Taylor,3,3,20.0,9.333333333333334,10.666666666666666,4.0,0.3333333333333333
2025-26,2026-02-07,A Taylor,5,5,19.2,9.4,9.8,3.6,0.2
2025-26,2026-02-07,A Taylor,10,10,20.8,10.5,10.3,4.6,0.2
2025-26,2026-02-10,A Taylor,3,3,21.666666666666668,10.0,11.666666666666666,4.0,0.3333333333333333
2025-26,2026-02-10,A Taylor,5,5,21.0,10.6,10.4,4.2,0.2
2025-26,2026-02-10,A Taylor,10,10,20.9,10.8,10.1,4.4,0.1
2025-26,2026-02-22,A Taylor,3,3,21.0,10.666666666666666,10.333333333333334,3.0,0.0
2025-26,2026-02-22,A Taylor,5,5,21.6,11.2,10.4,3.8,0.2
2025-26,2026-02-22,A Taylor,10,10,20.3,10.7,9.6,4.0,0.1
2025-26,2026-03-15,A Taylor,3,3,21.0,12.666666666666666,8.333333333333334,4.0,0.0
2025-26,2026-03-15,A Taylor,5,5,20.4,10.6,9.8,3.8,0.2
2025-26,2026-03-15,A Taylor,10,10,18.7,9.9,8.8,4.2,0.1
2025-26,2026-03-22,A Taylor,3,3,21.333333333333332,10.333333333333334,11.0,4.666666666666667,0.0
2025-26,2026-03-22,A Taylor,5,5,21.0,10.0,11.0,4.2,0.0
2025-26,2026-03-22,A Taylor,10,10,20.0,10.2,9.8,4.0,0.1
2025-26,2026-04-11,A Taylor,3,3,18.666666666666668,9.333333333333334,9.333333333333334,4.0,0.0
2025-26,2026-04-11,A Taylor,5,5,20.8,11.2,9.6,3.8,0.0
2025-26,2026-04-11,A Taylor,10,10,20.0,10.3,9.7,3.7,0.1
2025-26,2026-04-19,A Taylor,3,3,19.333333333333332,7.666666666666667,11.666666666666666,3.6666666666666665,0.0
2025-26,2026-04-19,A Taylor,5,5,19.0,9.2,9.8,3.6,0.0
2025-26,2026-04-19,A Taylor,10,10,20.0,9.9,10.1,3.9,0.1
2025-26,2026-04-25,A Taylor,3,3,17.666666666666668,7.666666666666667,10.0,3.6666666666666665,0.0
2025-26,2026-04-25,A Taylor,5,5,19.0,8.2,10.8,4.6,0.0
2025-26,2026-04-25,A Taylor,10,10,20.3,9.7,10.6,4.2,0.1
2025-26,2026-05-04,A Taylor,3,3,20.333333333333332,8.333333333333334,12.0,5.0,0.0
2025-26,2026-05-04,A Taylor,5,5,20.4,8.6,11.8,4.4,0.0
2025-26,2026-05-04,A Taylor,10,10,20.4,9.6,10.8,4.1,0.1
2025-26,2026-05-10,A Taylor,3,3,23.333333333333332,12.666666666666666,10.666666666666666,4.333333333333333,0.0
2025-26,2026-05-10,A Taylor,5,5,20.2,10.6,9.6,3.4,0.0
2025-26,2026-05-10,A Taylor,10,10,20.6,10.3,10.3,3.8,0.0
2025-26,2026-05-19,A Taylor,3,3,23.666666666666668,15.333333333333334,8.333333333333334,4.0,0.0
2025-26,2026-05-19,A Taylor,5,5,22.0,11.8,10.2,4.6,0.0
2025-26,2026-05-19,A Taylor,10,10,21.4,11.5,9.9,4.2,0.0
2025-26,2026-05-24,A Taylor,3,3,24.666666666666668,15.0,9.666666666666666,3.6666666666666665,0.0
2025-26,2026-05-24,A Taylor,5,5,23.6,13.0,10.6,4.4,0.0
2025-26,2026-05-24,A Taylor,10,10,21.3,11.1,10.2,4.0,0.0
2025-26,2025-08-18,C Kavanagh,3,1,14.0,6.0,8.0,2.0,0.0
2025-26,2025-08-18,C Kavanagh,5,1,14.0,6.0,8.0,2.0,0.0
2025-26,2025-08-18,C Kavanagh,10,1,14.0,6.0,8.0,2.0,0.0
2025-26,2025-08-24,C Kavanagh,3,2,18.0,9.0,9.0,2.0,0.0
2025-26,2025-08-24,C Kavanagh,5,2,18.0,9.0,9.0,2.0,0.0
2025-26,2025-08-24,C Kavanagh,10,2,18.0,9.0,9.0,2.0,0.0
2025-26,2025-08-31,C Kavanagh,3,3,17.666666666666668,8.333333333333334,9.333333333333334,2.6666666666666665,0.0
2025-26,2025-08-31,C Kavanagh,5,3,17.666666666666668,8.333333333333334,9.333333333333334,2.6666666666666665,0.0
2025-26,2025-08-31,C Kavanagh,10,3,17.666666666666668,8.333333333333334,9.333333333333334,2.6666666666666665,0.0
2025-26,2025-09-13,C Kavanagh,3,3,22.0,9.666666666666666,12.333333333333334,3.6666666666666665,0.0
2025-26,2025-09-13,C Kavanagh,5,4,20.0,8.75,11.25,3.25,0.0
2025-26,2025-09-13,C Kavanagh,10,4,20.0,8.75,11.25,3.25,0.0
2025-26,2025-09-20,C Kavanagh,3,3,22.333333333333332,9.0,13.333333333333334,4.0,0.0
2025-26,2025-09-20,C Kavanagh,5,5,20.6,9.0,11.6,3.2,0.0
2025-26,2025-09-20,C Kavanagh,10,5,20.6,9.0,11.6,3.2,0.0
2025-26,2025-09-27,C Kavanagh,3,3,22.666666666666668,10.0,12.666666666666666,4.0,0.0
2025-26,2025-09-27,C Kavanagh,5,5,21.4,9.8,11.6,3.6,0.0
2025-26,2025-09-27,C Kavanagh,10,6,20.166666666666668,9.166666666666666,11.0,3.3333333333333335,0.0
2025-26,2025-10-18,C Kavanagh,3,3,23.333333333333332,11.0,12.333333333333334,3.6666666666666665,0.3333333333333333
2025-26,2025-10-18,C Kavanagh,5,5,22.8,10.0,12.8,4.0,0.2
2025-26,2025-10-18,C Kavanagh,10,7,21.428571428571427,9.714285714285714,11.714285714285714,3.4285714285714284,0.14285714285714285
2025-26,2025-11-01,C Kavanagh,3,3,23.333333333333332,11.0,12.333333333333334,3.6666666666666665,0.3333333333333333
2025-26,2025-11-01,C Kavanagh,5,5,24.0,10.6,13.4,3.8,0.2
2025-26,2025-11-01,C Kavanagh,10,8,21.625,9.75,11.875,3.375,0.125
2025-26,2025-11-09,C Kavanagh,3,3,27.0,12.333333333333334,14.666666666666666,4.333333333333333,0.3333333333333333
2025-26,2025-11-09,C Kavanagh,5,5,24.4,11.4,13.0,4.0,0.2
2025-26,2025-11-09,C Kavanagh,10,9,22.444444444444443,10.222222222222221,12.222222222222221,3.6666666666666665,0.1111111111111111
2025-26,2025-11-22,C Kavanagh,3,3,23.666666666666668,11.333333333333334,12.333333333333334,5.0,0.0
2025-26,2025-11-22,C Kavanagh,5,5,23.6,11.4,12.2,4.6,0.2
2025-26,2025-11-22,C Kavanagh,10,10,22.1,10.2,11.9,3.9,0.1
2025-26,2025-11-30,C Kavanagh,3,3,27.333333333333332,12.333333333333334,15.0,5.333333333333333,0.0
2025-26,2025-11-30,C Kavanagh,5,5,26.8,12.0,14.8,4.6,0.2
2025-26,2025-11-30,C Kavanagh,10,10,24.1,10.9,13.2,4.1,0.1
2025-26,2025-12-06,C Kavanagh,3,3,28.333333333333332,13.333333333333334,15.0,5.666666666666667,0.0
2025-26,2025-12-06,C Kavanagh,5,5,27.4,12.8,14.6,5.2,0.0
2025-26,2025-12-06,C Kavanagh,10,10,25.1,11.4,13.7,4.6,0.1
2025-26,2025-12-20,C Kavanagh,3,3,29.333333333333332,13.666666666666666,15.666666666666666,4.333333333333333,0.0
2025-26,2025-12-20,C Kavanagh,5,5,27.2,13.0,14.2,5.0,0.0
2025-26,2025-12-20,C Kavanagh,10,10,25.6,11.8,13.8,4.4,0.1
2025-26,2025-12-27,C Kavanagh,3,3,23.333333333333332,12.0,11.333333333333334,4.333333333333333,0.0
2025-26,2025-12-27,C Kavanagh,5,5,24.6,11.8,12.8,4.6,0.0
2025-26,2025-12-27,C Kavanagh,10,10,24.5,11.6,12.9,4.3,0.1
2025-26,2026-01-01,C Kavanagh,3,3,18.666666666666668,9.666666666666666,9.0,2.6666666666666665,0.0
2025-26,2026-01-01,C Kavanagh,5,5,24.4,11.8,12.6,3.8,0.0
2025-26,2026-01-01,C Kavanagh,10,10,24.0,11.6,12.4,4.2,0.1
2025-26,2026-01-03,C Kavanagh,3,3,18.333333333333332,10.333333333333334,8.0,3.3333333333333335,0.0
2025-26,2026-01-03,C Kavanagh,5,5,21.8,11.8,10.0,3.8,0.0
2025-26,2026-01-03,C Kavanagh,10,10,24.3,11.9,12.4,4.2,0.1
2025-26,2026-01-17,C Kavanagh,3,3,18.666666666666668,9.666666666666666,9.0,4.0,0.0
2025-26,2026-01-17,C Kavanagh,5,5,18.8,9.6,9.2,3.6,0.0
2025-26,2026-01-17,C Kavanagh,10,10,23.1,11.2,11.9,4.4,0.0
2025-26,2026-01-31,C Kavanagh,3,3,21.666666666666668,10.666666666666666,11.0,4.333333333333333,0.0
2025-26,2026-01-31,C Kavanagh,5,5,19.8,10.0,9.8,3.8,0.0
2025-26,2026-01-31,C Kavanagh,10,10,23.5,11.5,12.0,4.4,0.0
2025-26,2026-02-11,C Kavanagh,3,3,20.666666666666668,9.0,11.666666666666666,3.3333333333333335,0.0
2025-26,2026-02-11,C Kavanagh,5,5,20.2,10.0,10.2,3.2,0.0
2025-26,2026-02-11,C Kavanagh,10,10,22.4,10.9,11.5,3.9,0.0
2025-26,2026-03-01,C Kavanagh,3,3,23.333333333333332,11.333333333333334,12.0,2.6666666666666665,0.3333333333333333
2025-26,2026-03-01,C Kavanagh,5,5,21.6,10.6,11.0,3.6,0.2
2025-26,2026-03-01,C Kavanagh,10,10,23.0,11.2,11.8,3.7,0.1
2025-26,2026-03-04,C Kavanagh,3,3,23.0,11.666666666666666,11.333333333333334,3.3333333333333335,0.3333333333333333
2025-26,2026-03-04,C Kavanagh,5,5,22.6,10.8,11.8,3.8,0.2
2025-26,2026-03-04,C Kavanagh,10,10,22.2,11.3,10.9,3.8,0.1
2025-26,2026-03-15,C Kavanagh,3,3,24.0,11.666666666666666,12.333333333333334,3.0,0.3333333333333333
2025-26,2026-03-15,C Kavanagh,5,5,23.4,11.2,12.2,2.6,0.2
2025-26,2026-03-15,C Kavanagh,10,10,21.1,10.4,10.7,3.1,0.1
2025-26,2026-03-21,C Kavanagh,3,3,20.666666666666668,9.333333333333334,11.333333333333334,3.0,0.3333333333333333
2025-26,2026-03-21,C Kavanagh,5,5,21.0,9.8,11.2,2.8,0.4
2025-26,2026-03-21,C Kavanagh,10,10,20.4,9.9,10.5,3.3,0.2
2025-26,2026-04-12,C Kavanagh,3,3,20.0,8.0,12.0,2.6666666666666665,0.3333333333333333
2025-26,2026-04-12,C Kavanagh,5,5,22.2,10.2,12.0,3.4,0.4
2025-26,2026-04-12,C Kavanagh,10,10,21.2,10.1,11.1,3.3,0.2
2025-26,2026-04-19,C Kavanagh,3,3,19.666666666666668,8.0,11.666666666666666,3.3333333333333335,0.3333333333333333
2025-26,2026-04-19,C Kavanagh,5,5,21.2,9.2,12.0,3.0,0.2
2025-26,2026-04-19,C Kavanagh,10,10,21.4,9.9,11.5,3.3,0.2
2025-26,2026-04-27,C Kavanagh,3,3,19.666666666666668,8.0,11.666666666666666,4.0,0.0
2025-26,2026-04-27,C Kavanagh,5,5,19.0,7.6,11.4,3.2,0.2
2025-26,2026-04-27,C Kavanagh,10,10,20.8,9.2,11.6,3.5,0.2
2025-26,2026-05-02,C Kavanagh,3,3,19.0,8.0,11.0,4.666666666666667,0.0
2025-26,2026-05-02,C Kavanagh,5,5,19.2,8.0,11.2,4.4,0.2
2025-26,2026-05-02,C Kavanagh,10,10,21.3,9.6,11.7,3.5,0.2
2025-26,2026-05-10,C Kavanagh,3,3,21.0,10.0,11.0,6.333333333333333,0.0
2025-26,2026-05-10,C Kavanagh,5,5,21.4,9.6,11.8,5.0,0.0
2025-26,2026-05-10,C Kavanagh,10,10,21.2,9.7,11.5,3.9,0.2
2025-26,2026-05-15,C Kavanagh,3,3,23.0,12.0,11.0,5.666666666666667,0.0
2025-26,2026-05-15,C Kavanagh,5,5,20.8,10.0,10.8,5.0,0.0
2025-26,2026-05-15,C Kavanagh,10,10,21.5,10.1,11.4,4.2,0.2
2025-26,2026-05-24,C Kavanagh,3,3,26.666666666666668,13.666666666666666,13.0,5.333333333333333,0.0
2025-26,2026-05-24,C Kavanagh,5,5,23.4,11.4,12.0,5.6,0.0
2025-26,2026-05-24,C Kavanagh,10,10,22.3,10.3,12.0,4.3,0.1
2025-26,2025-08-16,C Pawson,3,1,24.0,13.0,11.0,2.0,1.0
2025-26,2025-08-16,C Pawson,5,1,24.0,13.0,11.0,2.0,1.0
2025-26,2025-08-16,C Pawson,10,1,24.0,13.0,11.0,2.0,1.0
2025-26,2025-08-31,C Pawson,3,2,22.0,13.5,8.5,1.0,0.5
2025-26,2025-08-31,C Pawson,5,2,22.0,13.5,8.5,1.0,0.5
2025-26,2025-08-31,C Pawson,10,2,22.0,13.5,8.5,1.0,0.5
2025-26,2025-09-13,C Pawson,3,3,26.333333333333332,15.666666666666666,10.666666666666666,1.6666666666666667,0.3333333333333333
2025-26,2025-09-13,C Pawson,5,3,26.333333333333332,15.666666666666666,10.666666666666666,1.6666666666666667,0.3333333333333333
2025-26,2025-09-13,C Pawson,10,3,26.333333333333332,15.666666666666666,10.666666666666666,1.6666666666666667,0.3333333333333333
2025-26,2025-09-27,C Pawson,3,3,26.333333333333332,16.0,10.333333333333334,2.3333333333333335,0.0
2025-26,2025-09-27,C Pawson,5,4,25.75,15.25,10.5,2.25,0.25
2025-26,2025-09-27,C Pawson,10,4,25.75,15.25,10.5,2.25,0.25
2025-26,2025-10-18,C Pawson,3,3,25.666666666666668,14.333333333333334,11.333333333333334,2.6666666666666665,0.0
2025-26,2025-10-18,C Pawson,5,5,24.2,14.0,10.2,2.0,0.2
2025-26,2025-10-18,C Pawson,10,5,24.2,14.0,10.2,2.0,0.2
2025-26,2025-10-26,C Pawson,3,3,19.666666666666668,10.666666666666666,9.0,2.3333333333333335,0.0
2025-26,2025-10-26,C Pawson,5,5,22.8,13.2,9.6,2.0,0.0
2025-26,2025-10-26,C Pawson,10,6,23.0,13.166666666666666,9.833333333333334,2.0,0.16666666666666666
2025-26,2025-11-08,C Pawson,3,3,20.333333333333332,10.333333333333334,10.0,2.0,0.0
2025-26,2025-11-08,C Pawson,5,5,24.0,13.0,11.0,2.6,0.0
2025-26,2025-11-08,C Pawson,10,7,23.428571428571427,13.142857142857142,10.285714285714286,2.142857142857143,0.14285714285714285
2025-26,2025-11-29,C Pawson,3,3,17.666666666666668,8.666666666666666,9.0,1.6666666666666667,0.0
2025-26,2025-11-29,C Pawson,5,5,19.0,9.8,9.2,2.0,0.0
2025-26,2025-11-29,C Pawson,10,8,21.75,12.0,9.75,1.875,0.125
2025-26,2025-12-02,C Pawson,3,3,17.333333333333332,8.666666666666666,8.666666666666666,1.3333333333333333,0.0
2025-26,2025-12-02,C Pawson,5,5,17.4,8.8,8.6,1.4,0.0
2025-26,2025-12-02,C Pawson,10,9,21.11111111111111,11.666666666666666,9.444444444444445,1.7777777777777777,0.1111111111111111
2025-26,2025-12-13,C Pawson,3,3,16.333333333333332,7.0,9.333333333333334,1.3333333333333333,0.0
2025-26,2025-12-13,C Pawson,5,5,18.4,8.6,9.8,1.8,0.0
2025-26,2025-12-13,C Pawson,10,10,21.3,11.3,10.0,1.9,0.1
2025-26,2025-12-27,C Pawson,3,3,18.333333333333332,8.333333333333334,10.0,2.0,0.0
2025-26,2025-12-27,C Pawson,5,5,18.2,8.4,9.8,1.8,0.0
2025-26,2025-12-27,C Pawson,10,10,20.5,10.8,9.7,1.9,0.0
2025-26,2026-01-04,C Pawson,3,3,18.0,9.0,9.0,2.3333333333333335,0.0
2025-26,2026-01-04,C Pawson,5,5,16.0,8.0,8.0,1.6,0.0
2025-26,2026-01-04,C Pawson,10,10,20.0,10.5,9.5,2.1,0.0
2025-26,2026-01-25,C Pawson,3,3,17.0,10.0,7.0,2.0,0.0
2025-26,2026-01-25,C Pawson,5,5,18.0,9.4,8.6,2.0,0.0
2025-26,2026-01-25,C Pawson,10,10,18.5,9.6,8.9,2.0,0.0
2025-26,2026-02-08,C Pawson,3,3,21.333333333333332,11.666666666666666,9.666666666666666,3.3333333333333335,0.3333333333333333
2025-26,2026-02-08,C Pawson,5,5,20.6,10.2,10.4,3.0,0.2
2025-26,2026-02-08,C Pawson,10,10,19.0,9.5,9.5,2.2,0.1
2025-26,2026-02-22,C Pawson,3,3,22.666666666666668,10.0,12.666666666666666,3.3333333333333335,0.3333333333333333
2025-26,2026-02-22,C Pawson,5,5,19.8,9.8,10.0,2.8,0.2
2025-26,2026-02-22,C Pawson,10,10,19.1,9.2,9.9,2.3,0.1
2025-26,2026-02-27,C Pawson,3,3,26.666666666666668,10.666666666666666,16.0,4.666666666666667,0.3333333333333333
2025-26,2026-02-27,C Pawson,5,5,23.0,10.8,12.2,3.6,0.2
