match_id,odds_key,odds_value,source_file
c88694b7631b9c859c36,PCAHA,2.04,2023-24.csv
c88694b7631b9c859c36,MaxCAHH,1.92,2023-24.csv
c88694b7631b9c859c36,MaxCAHA,2.06,2023-24.csv
c88694b7631b9c859c36,AvgCAHH,1.87,2023-24.csv
c88694b7631b9c859c36,AvgCAHA,2.0,2023-24.csv
778b6c5d9dc9ec007d6a,B365H,1.91,2023-24.csv
778b6c5d9dc9ec007d6a,B365D,4.0,2023-24.csv
778b6c5d9dc9ec007d6a,B365A,3.6,2023-24.csv
778b6c5d9dc9ec007d6a,BWH,1.9,2023-24.csv
778b6c5d9dc9ec007d6a,BWD,3.8,2023-24.csv
778b6c5d9dc9ec007d6a,BWA,3.7,2023-24.csv
778b6c5d9dc9ec007d6a,PSH,1.89,2023-24.csv
778b6c5d9dc9ec007d6a,PSD,4.01,2023-24.csv
778b6c5d9dc9ec007d6a,PSA,3.89,2023-24.csv
778b6c5d9dc9ec007d6a,WHH,1.87,2023-24.csv
778b6c5d9dc9ec007d6a,WHD,3.9,2023-24.csv
778b6c5d9dc9ec007d6a,WHA,3.75,2023-24.csv
778b6c5d9dc9ec007d6a,VCH,1.85,2023-24.csv
778b6c5d9dc9ec007d6a,VCD,3.75,2023-24.csv
778b6c5d9dc9ec007d6a,VCA,3.75,2023-24.csv
778b6c5d9dc9ec007d6a,MaxH,1.94,2023-24.csv
778b6c5d9dc9ec007d6a,MaxD,4.1,2023-24.csv
778b6c5d9dc9ec007d6a,MaxA,4.04,2023-24.csv
778b6c5d9dc9ec007d6a,AvgH,1.9,2023-24.csv
778b6c5d9dc9ec007d6a,AvgD,3.95,2023-24.csv
778b6c5d9dc9ec007d6a,AvgA,3.8,2023-24.csv
778b6c5d9dc9ec007d6a,B365>2.5,1.57,2023-24.csv
778b6c5d9dc9ec007d6a,B365<2.5,2.35,2023-24.csv
778b6c5d9dc9ec007d6a,P>2.5,1.6,2023-24.csv
778b6c5d9dc9ec007d6a,P<2.5,2.44,2023-24.csv
778b6c5d9dc9ec007d6a,Max>2.5,1.65,2023-24.csv
778b6c5d9dc9ec007d6a,Max<2.5,2.45,2023-24.csv
778b6c5d9dc9ec007d6a,Avg>2.5,1.59,2023-24.csv
778b6c5d9dc9ec007d6a,Avg<2.5,2.39,2023-24.csv
778b6c5d9dc9ec007d6a,AHh,-0.5,2023-24.csv
778b6c5d9dc9ec007d6a,B365AHH,1.91,2023-24.csv
778b6c5d9dc9ec007d6a,B365AHA,1.99,2023-24.csv
778b6c5d9dc9ec007d6a,PAHH,1.9,2023-24.csv
778b6c5d9dc9ec007d6a,PAHA,2.01,2023-24.csv
778b6c5d9dc9ec007d6a,MaxAHH,1.94,2023-24.csv
778b6c5d9dc9ec007d6a,MaxAHA,2.01,2023-24.csv
778b6c5d9dc9ec007d6a,AvgAHH,1.89,2023-24.csv
778b6c5d9dc9ec007d6a,AvgAHA,1.98,2023-24.csv
778b6c5d9dc9ec007d6a,B365CH,1.73,2023-24.csv
778b6c5d9dc9ec007d6a,B365CD,4.2,2023-24.csv
778b6c5d9dc9ec007d6a,B365CA,4.33,2023-24.csv
778b6c5d9dc9ec007d6a,BWCH,1.71,2023-24.csv
778b6c5d9dc9ec007d6a,BWCD,4.0,2023-24.csv
778b6c5d9dc9ec007d6a,BWCA,4.4,2023-24.csv
778b6c5d9dc9ec007d6a,PSCH,1.73,2023-24.csv
778b6c5d9dc9ec007d6a,PSCD,4.28,2023-24.csv
778b6c5d9dc9ec007d6a,PSCA,4.58,2023-24.csv
778b6c5d9dc9ec007d6a,WHCH,1.8,2023-24.csv
778b6c5d9dc9ec007d6a,WHCD,4.0,2023-24.csv
778b6c5d9dc9ec007d6a,WHCA,4.2,2023-24.csv
778b6c5d9dc9ec007d6a,VCCH,1.7,2023-24.csv
778b6c5d9dc9ec007d6a,VCCD,4.2,2023-24.csv
778b6c5d9dc9ec007d6a,VCCA,4.5,2023-24.csv
778b6c5d9dc9ec007d6a,MaxCH,1.8,2023-24.csv
778b6c5d9dc9ec007d6a,MaxCD,4.35,2023-24.csv
778b6c5d9dc9ec007d6a,MaxCA,4.8,2023-24.csv
778b6c5d9dc9ec007d6a,AvgCH,1.74,2023-24.csv
778b6c5d9dc9ec007d6a,AvgCD,4.19,2023-24.csv
778b6c5d9dc9ec007d6a,AvgCA,4.47,2023-24.csv
778b6c5d9dc9ec007d6a,B365C>2.5,1.53,2023-24.csv
778b6c5d9dc9ec007d6a,B365C<2.5,2.4,2023-24.csv
778b6c5d9dc9ec007d6a,PC>2.5,1.56,2023-24.csv
778b6c5d9dc9ec007d6a,PC<2.5,2.58,2023-24.csv
778b6c5d9dc9ec007d6a,MaxC>2.5,1.58,2023-24.csv
778b6c5d9dc9ec007d6a,MaxC<2.5,2.62,2023-24.csv
778b6c5d9dc9ec007d6a,AvgC>2.5,1.54,2023-24.csv
778b6c5d9dc9ec007d6a,AvgC<2.5,2.52,2023-24.csv
778b6c5d9dc9ec007d6a,AHCh,-0.75,2023-24.csv
778b6c5d9dc9ec007d6a,B365CAHH,1.91,2023-24.csv
778b6c5d9dc9ec007d6a,B365CAHA,1.99,2023-24.csv
778b6c5d9dc9ec007d6a,PCAHH,1.93,2023-24.csv
778b6c5d9dc9ec007d6a,PCAHA,2.0,2023-24.csv
778b6c5d9dc9ec007d6a,MaxCAHH,2.0,2023-24.csv
778b6c5d9dc9ec007d6a,MaxCAHA,2.0,2023-24.csv
778b6c5d9dc9ec007d6a,AvgCAHH,1.91,2023-24.csv
778b6c5d9dc9ec007d6a,AvgCAHA,1.95,2023-24.csv
9e423eed1a831e735c09,B365H,6.0,2023-24.csv
9e423eed1a831e735c09,B365D,4.33,2023-24.csv
9e423eed1a831e735c09,B365A,1.53,2023-24.csv
9e423eed1a831e735c09,BWH,5.5,2023-24.csv
9e423eed1a831e735c09,BWD,4.6,2023-24.csv
9e423eed1a831e735c09,BWA,1.52,2023-24.csv
9e423eed1a831e735c09,PSH,5.69,2023-24.csv
9e423eed1a831e735c09,PSD,4.73,2023-24.csv
9e423eed1a831e735c09,PSA,1.54,2023-24.csv
9e423eed1a831e735c09,WHH,5.5,2023-24.csv
9e423eed1a831e735c09,WHD,4.6,2023-24.csv
9e423eed1a831e735c09,WHA,1.53,2023-24.csv
9e423eed1a831e735c09,VCH,5.5,2023-24.csv
9e423eed1a831e735c09,VCD,4.4,2023-24.csv
9e423eed1a831e735c09,VCA,1.5,2023-24.csv
9e423eed1a831e735c09,MaxH,6.1,2023-24.csv
9e423eed1a831e735c09,MaxD,4.85,2023-24.csv
9e423eed1a831e735c09,MaxA,1.58,2023-24.csv
9e423eed1a831e735c09,AvgH,5.63,2023-24.csv
9e423eed1a831e735c09,AvgD,4.67,2023-24.csv
9e423eed1a831e735c09,AvgA,1.54,2023-24.csv
9e423eed1a831e735c09,B365>2.5,1.48,2023-24.csv
9e423eed1a831e735c09,B365<2.5,2.6,2023-24.csv
9e423eed1a831e735c09,P>2.5,1.51,2023-24.csv
9e423eed1a831e735c09,P<2.5,2.64,2023-24.csv
9e423eed1a831e735c09,Max>2.5,1.52,2023-24.csv
9e423eed1a831e735c09,Max<2.5,2.73,2023-24.csv
9e423eed1a831e735c09,Avg>2.5,1.48,2023-24.csv
9e423eed1a831e735c09,Avg<2.5,2.65,2023-24.csv
9e423eed1a831e735c09,AHh,1.0,2023-24.csv
9e423eed1a831e735c09,B365AHH,2.02,2023-24.csv
9e423eed1a831e735c09,B365AHA,1.88,2023-24.csv
9e423eed1a831e735c09,PAHH,2.03,2023-24.csv
9e423eed1a831e735c09,PAHA,1.88,2023-24.csv
9e423eed1a831e735c09,MaxAHH,2.06,2023-24.csv
9e423eed1a831e735c09,MaxAHA,1.92,2023-24.csv
9e423eed1a831e735c09,AvgAHH,2.01,2023-24.csv
9e423eed1a831e735c09,AvgAHA,1.86,2023-24.csv
9e423eed1a831e735c09,B365CH,5.25,2023-24.csv
9e423eed1a831e735c09,B365CD,4.33,2023-24.csv
9e423eed1a831e735c09,B365CA,1.6,2023-24.csv
9e423eed1a831e735c09,BWCH,5.0,2023-24.csv
9e423eed1a831e735c09,BWCD,4.33,2023-24.csv
9e423eed1a831e735c09,BWCA,1.6,2023-24.csv
9e423eed1a831e735c09,PSCH,5.41,2023-24.csv
9e423eed1a831e735c09,PSCD,4.51,2023-24.csv
9e423eed1a831e735c09,PSCA,1.6,2023-24.csv
9e423eed1a831e735c09,WHCH,4.75,2023-24.csv
9e423eed1a831e735c09,WHCD,4.4,2023-24.csv
9e423eed1a831e735c09,WHCA,1.62,2023-24.csv
9e423eed1a831e735c09,VCCH,5.5,2023-24.csv
9e423eed1a831e735c09,VCCD,4.4,2023-24.csv
9e423eed1a831e735c09,VCCA,1.55,2023-24.csv
9e423eed1a831e735c09,MaxCH,5.55,2023-24.csv
9e423eed1a831e735c09,MaxCD,4.6,2023-24.csv
9e423eed1a831e735c09,MaxCA,1.66,2023-24.csv
9e423eed1a831e735c09,AvgCH,5.23,2023-24.csv
9e423eed1a831e735c09,AvgCD,4.44,2023-24.csv
9e423eed1a831e735c09,AvgCA,1.6,2023-24.csv
9e423eed1a831e735c09,B365C>2.5,1.53,2023-24.csv
9e423eed1a831e735c09,B365C<2.5,2.4,2023-24.csv
9e423eed1a831e735c09,PC>2.5,1.55,2023-24.csv
9e423eed1a831e735c09,PC<2.5,2.6,2023-24.csv
9e423eed1a831e735c09,MaxC>2.5,1.58,2023-24.csv
9e423eed1a831e735c09,MaxC<2.5,2.61,2023-24.csv
9e423eed1a831e735c09,AvgC>2.5,1.53,2023-24.csv
9e423eed1a831e735c09,AvgC<2.5,2.54,2023-24.csv
9e423eed1a831e735c09,AHCh,1.0,2023-24.csv
9e423eed1a831e735c09,B365CAHH,1.9,2023-24.csv
9e423eed1a831e735c09,B365CAHA,2.0,2023-24.csv
9e423eed1a831e735c09,PCAHH,1.92,2023-24.csv
9e423eed1a831e735c09,PCAHA,2.01,2023-24.csv
9e423eed1a831e735c09,MaxCAHH,1.95,2023-24.csv
9e423eed1a831e735c09,MaxCAHA,2.09,2023-24.csv
9e423eed1a831e735c09,AvgCAHH,1.89,2023-24.csv
9e423eed1a831e735c09,AvgCAHA,1.98,2023-24.csv
d1fc6a9227cd789c7298,B365H,1.5,2023-24.csv
d1fc6a9227cd789c7298,B365D,4.33,2023-24.csv
d1fc6a9227cd789c7298,B365A,6.5,2023-24.csv
d1fc6a9227cd789c7298,BWH,1.47,2023-24.csv
d1fc6a9227cd789c7298,BWD,4.6,2023-24.csv
d1fc6a9227cd789c7298,BWA,6.25,2023-24.csv
d1fc6a9227cd789c7298,PSH,1.52,2023-24.csv
d1fc6a9227cd789c7298,PSD,4.51,2023-24.csv
d1fc6a9227cd789c7298,PSA,6.26,2023-24.csv
d1fc6a9227cd789c7298,WHH,1.5,2023-24.csv
d1fc6a9227cd789c7298,WHD,4.4,2023-24.csv
d1fc6a9227cd789c7298,WHA,6.0,2023-24.csv
d1fc6a9227cd789c7298,VCH,1.45,2023-24.csv
d1fc6a9227cd789c7298,VCD,4.5,2023-24.csv
d1fc6a9227cd789c7298,VCA,6.0,2023-24.csv
d1fc6a9227cd789c7298,MaxH,1.55,2023-24.csv
d1fc6a9227cd789c7298,MaxD,5.0,2023-24.csv
d1fc6a9227cd789c7298,MaxA,7.5,2023-24.csv
d1fc6a9227cd789c7298,AvgH,1.49,2023-24.csv
d1fc6a9227cd789c7298,AvgD,4.66,2023-24.csv
d1fc6a9227cd789c7298,AvgA,6.26,2023-24.csv
d1fc6a9227cd789c7298,B365>2.5,1.53,2023-24.csv
d1fc6a9227cd789c7298,B365<2.5,2.4,2023-24.csv
d1fc6a9227cd789c7298,P>2.5,1.57,2023-24.csv
d1fc6a9227cd789c7298,P<2.5,2.51,2023-24.csv
d1fc6a9227cd789c7298,Max>2.5,1.55,2023-24.csv
d1fc6a9227cd789c7298,Max<2.5,2.61,2023-24.csv
d1fc6a9227cd789c7298,Avg>2.5,1.52,2023-24.csv
d1fc6a9227cd789c7298,Avg<2.5,2.48,2023-24.csv
d1fc6a9227cd789c7298,AHh,-1.25,2023-24.csv
d1fc6a9227cd789c7298,B365AHH,2.05,2023-24.csv
d1fc6a9227cd789c7298,B365AHA,1.75,2023-24.csv
d1fc6a9227cd789c7298,PAHH,2.1,2023-24.csv
d1fc6a9227cd789c7298,PAHA,1.8,2023-24.csv
d1fc6a9227cd789c7298,MaxAHH,2.12,2023-24.csv
d1fc6a9227cd789c7298,MaxAHA,1.88,2023-24.csv
d1fc6a9227cd789c7298,AvgAHH,2.04,2023-24.csv
d1fc6a9227cd789c7298,AvgAHA,1.81,2023-24.csv
d1fc6a9227cd789c7298,B365CH,1.53,2023-24.csv
d1fc6a9227cd789c7298,B365CD,4.5,2023-24.csv
d1fc6a9227cd789c7298,B365CA,5.75,2023-24.csv
d1fc6a9227cd789c7298,BWCH,1.53,2023-24.csv
d1fc6a9227cd789c7298,BWCD,4.5,2023-24.csv
d1fc6a9227cd789c7298,BWCA,5.5,2023-24.csv
d1fc6a9227cd789c7298,PSCH,1.54,2023-24.csv
d1fc6a9227cd789c7298,PSCD,4.6,2023-24.csv
d1fc6a9227cd789c7298,PSCA,6.11,2023-24.csv
d1fc6a9227cd789c7298,WHCH,1.53,2023-24.csv
d1fc6a9227cd789c7298,WHCD,4.5,2023-24.csv
d1fc6a9227cd789c7298,WHCA,6.0,2023-24.csv
d1fc6a9227cd789c7298,VCCH,1.5,2023-24.csv
d1fc6a9227cd789c7298,VCCD,4.5,2023-24.csv
d1fc6a9227cd789c7298,VCCA,6.0,2023-24.csv
d1fc6a9227cd789c7298,MaxCH,1.57,2023-24.csv
d1fc6a9227cd789c7298,MaxCD,4.75,2023-24.csv
d1fc6a9227cd789c7298,MaxCA,6.5,2023-24.csv
d1fc6a9227cd789c7298,AvgCH,1.53,2023-24.csv
d1fc6a9227cd789c7298,AvgCD,4.58,2023-24.csv
d1fc6a9227cd789c7298,AvgCA,5.93,2023-24.csv
d1fc6a9227cd789c7298,B365C>2.5,1.48,2023-24.csv
d1fc6a9227cd789c7298,B365C<2.5,2.6,2023-24.csv
d1fc6a9227cd789c7298,PC>2.5,1.49,2023-24.csv
d1fc6a9227cd789c7298,PC<2.5,2.73,2023-24.csv
d1fc6a9227cd789c7298,MaxC>2.5,1.56,2023-24.csv
d1fc6a9227cd789c7298,MaxC<2.5,2.74,2023-24.csv
d1fc6a9227cd789c7298,AvgC>2.5,1.5,2023-24.csv
d1fc6a9227cd789c7298,AvgC<2.5,2.62,2023-24.csv
d1fc6a9227cd789c7298,AHCh,-1.0,2023-24.csv
d1fc6a9227cd789c7298,B365CAHH,1.87,2023-24.csv
d1fc6a9227cd789c7298,B365CAHA,2.03,2023-24.csv
d1fc6a9227cd789c7298,PCAHH,1.88,2023-24.csv
d1fc6a9227cd789c7298,PCAHA,2.04,2023-24.csv
d1fc6a9227cd789c7298,MaxCAHH,1.91,2023-24.csv
d1fc6a9227cd789c7298,MaxCAHA,2.06,2023-24.csv
d1fc6a9227cd789c7298,AvgCAHH,1.86,2023-24.csv
d1fc6a9227cd789c7298,AvgCAHA,2.02,2023-24.csv
4d6de0bbedd2339f2ae4,B365H,4.33,2023-24.csv
4d6de0bbedd2339f2ae4,B365D,4.2,2023-24.csv
4d6de0bbedd2339f2ae4,B365A,1.73,2023-24.csv
4d6de0bbedd2339f2ae4,BWH,4.1,2023-24.csv
4d6de0bbedd2339f2ae4,BWD,4.1,2023-24.csv
4d6de0bbedd2339f2ae4,BWA,1.77,2023-24.csv
4d6de0bbedd2339f2ae4,PSH,4.34,2023-24.csv
4d6de0bbedd2339f2ae4,PSD,4.44,2023-24.csv
4d6de0bbedd2339f2ae4,PSA,1.72,2023-24.csv
4d6de0bbedd2339f2ae4,WHH,4.2,2023-24.csv
4d6de0bbedd2339f2ae4,WHD,4.2,2023-24.csv
4d6de0bbedd2339f2ae4,WHA,1.73,2023-24.csv
4d6de0bbedd2339f2ae4,VCH,4.33,2023-24.csv
4d6de0bbedd2339f2ae4,VCD,4.1,2023-24.csv
4d6de0bbedd2339f2ae4,VCA,1.67,2023-24.csv
4d6de0bbedd2339f2ae4,MaxH,4.5,2023-24.csv
4d6de0bbedd2339f2ae4,MaxD,4.5,2023-24.csv
4d6de0bbedd2339f2ae4,MaxA,1.78,2023-24.csv
4d6de0bbedd2339f2ae4,AvgH,4.29,2023-24.csv
4d6de0bbedd2339f2ae4,AvgD,4.3,2023-24.csv
4d6de0bbedd2339f2ae4,AvgA,1.74,2023-24.csv
4d6de0bbedd2339f2ae4,B365>2.5,1.44,2023-24.csv
4d6de0bbedd2339f2ae4,B365<2.5,2.7,2023-24.csv
4d6de0bbedd2339f2ae4,P>2.5,1.46,2023-24.csv
4d6de0bbedd2339f2ae4,P<2.5,2.83,2023-24.csv
4d6de0bbedd2339f2ae4,Max>2.5,1.48,2023-24.csv
4d6de0bbedd2339f2ae4,Max<2.5,2.86,2023-24.csv
4d6de0bbedd2339f2ae4,Avg>2.5,1.46,2023-24.csv
4d6de0bbedd2339f2ae4,Avg<2.5,2.73,2023-24.csv
4d6de0bbedd2339f2ae4,AHh,0.75,2023-24.csv
4d6de0bbedd2339f2ae4,B365AHH,1.98,2023-24.csv
4d6de0bbedd2339f2ae4,B365AHA,1.92,2023-24.csv
4d6de0bbedd2339f2ae4,PAHH,1.99,2023-24.csv
4d6de0bbedd2339f2ae4,PAHA,1.91,2023-24.csv
4d6de0bbedd2339f2ae4,MaxAHH,1.99,2023-24.csv
4d6de0bbedd2339f2ae4,MaxAHA,1.94,2023-24.csv
4d6de0bbedd2339f2ae4,AvgAHH,1.94,2023-24.csv
4d6de0bbedd2339f2ae4,AvgAHA,1.9,2023-24.csv
4d6de0bbedd2339f2ae4,B365CH,4.33,2023-24.csv
4d6de0bbedd2339f2ae4,B365CD,4.33,2023-24.csv
4d6de0bbedd2339f2ae4,B365CA,1.7,2023-24.csv
4d6de0bbedd2339f2ae4,BWCH,4.2,2023-24.csv
4d6de0bbedd2339f2ae4,BWCD,4.2,2023-24.csv
4d6de0bbedd2339f2ae4,BWCA,1.71,2023-24.csv
4d6de0bbedd2339f2ae4,PSCH,4.55,2023-24.csv
4d6de0bbedd2339f2ae4,PSCD,4.5,2023-24.csv
4d6de0bbedd2339f2ae4,PSCA,1.7,2023-24.csv
4d6de0bbedd2339f2ae4,WHCH,4.4,2023-24.csv
4d6de0bbedd2339f2ae4,WHCD,4.33,2023-24.csv
4d6de0bbedd2339f2ae4,WHCA,1.73,2023-24.csv
4d6de0bbedd2339f2ae4,VCCH,4.6,2023-24.csv
4d6de0bbedd2339f2ae4,VCCD,4.33,2023-24.csv
4d6de0bbedd2339f2ae4,VCCA,1.67,2023-24.csv
4d6de0bbedd2339f2ae4,MaxCH,4.8,2023-24.csv
4d6de0bbedd2339f2ae4,MaxCD,4.6,2023-24.csv
4d6de0bbedd2339f2ae4,MaxCA,1.73,2023-24.csv
4d6de0bbedd2339f2ae4,AvgCH,4.5,2023-24.csv
4d6de0bbedd2339f2ae4,AvgCD,4.41,2023-24.csv
4d6de0bbedd2339f2ae4,AvgCA,1.7,2023-24.csv
4d6de0bbedd2339f2ae4,B365C>2.5,1.44,2023-24.csv
4d6de0bbedd2339f2ae4,B365C<2.5,2.7,2023-24.csv
4d6de0bbedd2339f2ae4,PC>2.5,1.47,2023-24.csv
4d6de0bbedd2339f2ae4,PC<2.5,2.83,2023-24.csv
4d6de0bbedd2339f2ae4,MaxC>2.5,1.47,2023-24.csv
4d6de0bbedd2339f2ae4,MaxC<2.5,2.85,2023-24.csv
4d6de0bbedd2339f2ae4,AvgC>2.5,1.44,2023-24.csv
4d6de0bbedd2339f2ae4,AvgC<2.5,2.74,2023-24.csv
4d6de0bbedd2339f2ae4,AHCh,0.75,2023-24.csv
4d6de0bbedd2339f2ae4,B365CAHH,2.02,2023-24.csv
4d6de0bbedd2339f2ae4,B365CAHA,1.88,2023-24.csv
4d6de0bbedd2339f2ae4,PCAHH,2.04,2023-24.csv
4d6de0bbedd2339f2ae4,PCAHA,1.89,2023-24.csv
4d6de0bbedd2339f2ae4,MaxCAHH,2.06,2023-24.csv
4d6de0bbedd2339f2ae4,MaxCAHA,1.91,2023-24.csv
4d6de0bbedd2339f2ae4,AvgCAHH,2.0,2023-24.csv
4d6de0bbedd2339f2ae4,AvgCAHA,1.86,2023-24.csv
59da52c611dfd5cb7354,B365H,3.75,2023-24.csv
59da52c611dfd5cb7354,B365D,3.6,2023-24.csv
59da52c611dfd5cb7354,B365A,1.95,2023-24.csv
59da52c611dfd5cb7354,BWH,3.7,2023-24.csv
59da52c611dfd5cb7354,BWD,3.75,2023-24.csv
59da52c611dfd5cb7354,BWA,1.93,2023-24.csv
59da52c611dfd5cb7354,PSH,3.79,2023-24.csv
59da52c611dfd5cb7354,PSD,3.83,2023-24.csv
59da52c611dfd5cb7354,PSA,1.96,2023-24.csv
59da52c611dfd5cb7354,WHH,3.6,2023-24.csv
59da52c611dfd5cb7354,WHD,3.8,2023-24.csv
59da52c611dfd5cb7354,WHA,1.91,2023-24.csv
59da52c611dfd5cb7354,VCH,3.7,2023-24.csv
59da52c611dfd5cb7354,VCD,3.6,2023-24.csv
59da52c611dfd5cb7354,VCA,1.9,2023-24.csv
59da52c611dfd5cb7354,MaxH,3.89,2023-24.csv
59da52c611dfd5cb7354,MaxD,3.93,2023-24.csv
59da52c611dfd5cb7354,MaxA,2.02,2023-24.csv
59da52c611dfd5cb7354,AvgH,3.72,2023-24.csv
59da52c611dfd5cb7354,AvgD,3.78,2023-24.csv
59da52c611dfd5cb7354,AvgA,1.96,2023-24.csv
59da52c611dfd5cb7354,B365>2.5,1.7,2023-24.csv
59da52c611dfd5cb7354,B365<2.5,2.1,2023-24.csv
59da52c611dfd5cb7354,P>2.5,1.74,2023-24.csv
59da52c611dfd5cb7354,P<2.5,2.18,2023-24.csv
59da52c611dfd5cb7354,Max>2.5,1.76,2023-24.csv
59da52c611dfd5cb7354,Max<2.5,2.28,2023-24.csv
59da52c611dfd5cb7354,Avg>2.5,1.71,2023-24.csv
59da52c611dfd5cb7354,Avg<2.5,2.18,2023-24.csv
59da52c611dfd5cb7354,AHh,0.5,2023-24.csv
59da52c611dfd5cb7354,B365AHH,1.93,2023-24.csv
59da52c611dfd5cb7354,B365AHA,1.97,2023-24.csv
59da52c611dfd5cb7354,PAHH,1.93,2023-24.csv
59da52c611dfd5cb7354,PAHA,1.97,2023-24.csv
59da52c611dfd5cb7354,MaxAHH,1.95,2023-24.csv
59da52c611dfd5cb7354,MaxAHA,2.01,2023-24.csv
59da52c611dfd5cb7354,AvgAHH,1.91,2023-24.csv
59da52c611dfd5cb7354,AvgAHA,1.95,2023-24.csv
59da52c611dfd5cb7354,B365CH,3.6,2023-24.csv
59da52c611dfd5cb7354,B365CD,3.6,2023-24.csv
59da52c611dfd5cb7354,B365CA,2.0,2023-24.csv
59da52c611dfd5cb7354,BWCH,3.5,2023-24.csv
59da52c611dfd5cb7354,BWCD,3.7,2023-24.csv
59da52c611dfd5cb7354,BWCA,2.0,2023-24.csv
59da52c611dfd5cb7354,PSCH,3.8,2023-24.csv
59da52c611dfd5cb7354,PSCD,3.8,2023-24.csv
59da52c611dfd5cb7354,PSCA,1.99,2023-24.csv
59da52c611dfd5cb7354,WHCH,3.5,2023-24.csv
59da52c611dfd5cb7354,WHCD,3.8,2023-24.csv
59da52c611dfd5cb7354,WHCA,2.05,2023-24.csv
59da52c611dfd5cb7354,VCCH,3.7,2023-24.csv
59da52c611dfd5cb7354,VCCD,3.7,2023-24.csv
59da52c611dfd5cb7354,VCCA,1.95,2023-24.csv
59da52c611dfd5cb7354,MaxCH,3.83,2023-24.csv
59da52c611dfd5cb7354,MaxCD,3.85,2023-24.csv
59da52c611dfd5cb7354,MaxCA,2.05,2023-24.csv
59da52c611dfd5cb7354,AvgCH,3.66,2023-24.csv
59da52c611dfd5cb7354,AvgCD,3.74,2023-24.csv
59da52c611dfd5cb7354,AvgCA,2.01,2023-24.csv
59da52c611dfd5cb7354,B365C>2.5,1.67,2023-24.csv
59da52c611dfd5cb7354,B365C<2.5,2.15,2023-24.csv
59da52c611dfd5cb7354,PC>2.5,1.7,2023-24.csv
59da52c611dfd5cb7354,PC<2.5,2.27,2023-24.csv
59da52c611dfd5cb7354,MaxC>2.5,1.71,2023-24.csv
59da52c611dfd5cb7354,MaxC<2.5,2.29,2023-24.csv
59da52c611dfd5cb7354,AvgC>2.5,1.66,2023-24.csv
59da52c611dfd5cb7354,AvgC<2.5,2.23,2023-24.csv
59da52c611dfd5cb7354,AHCh,0.5,2023-24.csv
59da52c611dfd5cb7354,B365CAHH,1.9,2023-24.csv
59da52c611dfd5cb7354,B365CAHA,2.0,2023-24.csv
59da52c611dfd5cb7354,PCAHH,1.93,2023-24.csv
59da52c611dfd5cb7354,PCAHA,2.0,2023-24.csv
59da52c611dfd5cb7354,MaxCAHH,1.93,2023-24.csv
59da52c611dfd5cb7354,MaxCAHA,2.05,2023-24.csv
59da52c611dfd5cb7354,AvgCAHH,1.88,2023-24.csv
59da52c611dfd5cb7354,AvgCAHA,2.0,2023-24.csv
d758f83569bd2cf40738,B365H,1.25,2023-24.csv
d758f83569bd2cf40738,B365D,5.75,2023-24.csv
d758f83569bd2cf40738,B365A,11.0,2023-24.csv
d758f83569bd2cf40738,BWH,1.26,2023-24.csv
d758f83569bd2cf40738,BWD,6.25,2023-24.csv
d758f83569bd2cf40738,BWA,10.0,2023-24.csv
d758f83569bd2cf40738,PSH,1.27,2023-24.csv
d758f83569bd2cf40738,PSD,6.39,2023-24.csv
d758f83569bd2cf40738,PSA,10.06,2023-24.csv
d758f83569bd2cf40738,WHH,1.25,2023-24.csv
d758f83569bd2cf40738,WHD,6.5,2023-24.csv
d758f83569bd2cf40738,WHA,10.0,2023-24.csv
d758f83569bd2cf40738,VCH,1.22,2023-24.csv
d758f83569bd2cf40738,VCD,6.0,2023-24.csv
d758f83569bd2cf40738,VCA,11.0,2023-24.csv
d758f83569bd2cf40738,MaxH,1.29,2023-24.csv
d758f83569bd2cf40738,MaxD,6.72,2023-24.csv
d758f83569bd2cf40738,MaxA,11.3,2023-24.csv
d758f83569bd2cf40738,AvgH,1.27,2023-24.csv
d758f83569bd2cf40738,AvgD,6.33,2023-24.csv
d758f83569bd2cf40738,AvgA,10.06,2023-24.csv
d758f83569bd2cf40738,B365>2.5,1.36,2023-24.csv
d758f83569bd2cf40738,B365<2.5,3.1,2023-24.csv
d758f83569bd2cf40738,P>2.5,1.39,2023-24.csv
d758f83569bd2cf40738,P<2.5,3.08,2023-24.csv
d758f83569bd2cf40738,Max>2.5,1.41,2023-24.csv
d758f83569bd2cf40738,Max<2.5,3.17,2023-24.csv
d758f83569bd2cf40738,Avg>2.5,1.38,2023-24.csv
d758f83569bd2cf40738,Avg<2.5,3.04,2023-24.csv
d758f83569bd2cf40738,AHh,-1.75,2023-24.csv
d758f83569bd2cf40738,B365AHH,1.92,2023-24.csv
d758f83569bd2cf40738,B365AHA,1.98,2023-24.csv
d758f83569bd2cf40738,PAHH,1.92,2023-24.csv
d758f83569bd2cf40738,PAHA,1.97,2023-24.csv
d758f83569bd2cf40738,MaxAHH,1.97,2023-24.csv
d758f83569bd2cf40738,MaxAHA,2.0,2023-24.csv
d758f83569bd2cf40738,AvgAHH,1.9,2023-24.csv
d758f83569bd2cf40738,AvgAHA,1.93,2023-24.csv
d758f83569bd2cf40738,B365CH,1.25,2023-24.csv
d758f83569bd2cf40738,B365CD,6.5,2023-24.csv
d758f83569bd2cf40738,B365CA,9.5,2023-24.csv
d758f83569bd2cf40738,BWCH,1.28,2023-24.csv
